County,Legal Name,Trade Name,Postal Code,Country,Account Code,License Type,Expiration Date,Address & Lat/Long
BLAIR,SWISHER INTERNATIONAL INC,ERIC RHODE,16602,US,70**4011,Retail - Itinerant,02/28/2023,"830 EAST WALTON AVE
ALTOONA, PA 16602
(40.526424, -78.373056)"
CAMBRIA,SHEETZ INC,SHEETZ INC 48,15943-3403,US,70**7039,Cig/OTP Retail,02/28/2023,"115 PACE ST
NANTY GLO, PA 15943-3403
(40.450751, -78.837915)"
ALLEGHENY,PAR MAR OIL COMPANY,PAR MAR STORES 56,15237-5749,US,02**1008,Cig/OTP Retail,02/28/2023,"8197 MCKNIGHT RD
PITTSBURGH, PA 15237-5749
(40.557565, -80.023148)"
ALLEGHENY,FMLONE CORPORATION,7-ELEVEN STORE 2702-36193A,15220-3238,US,02**6984,Cig/OTP Retail,02/28/2023,"999 GREENTREE RD
PITTSBURGH, PA 15220-3238
(40.416857, -80.045024)"
WESTMORELAND,LAXMI NARAYANA CORPORATION,LNC STORE #10,15690,US,65**7620,Retail,02/28/2023,"103 FARRAGUT AVE
VANDERGRIFT, PA 15690
(40.60499, -79.561801)"
PHILADELPHIA,VICTOR RODRIQUEZ,RODRIGUEZ MINI MARKET,19126,US,51**1833,Cig/OTP Retail,02/28/2023,"6731 OGONTZ AVE
PHILADELPHIA, PA 19126
(40.057307, -75.149314)"
LACKAWANNA,PENNSYLVANIA COIN LLC,RIVERSIDE TAVERN,18461,US,35**7786,Vending,02/28/2023,"1052 WINTERDALE RD
STARLIGHT, PA 18461
(41.95479, -75.319229)"
LUZERNE,KINGSTON AMUSEMENT CO INC,T C RILEYS,18708,US,40**3700,Vending,02/28/2023,"CAVERTON ROAD
TRUCKSVILLE, PA 18708"
WESTMORELAND,JOSEPH PETERS,ROO BAR,15132-1440,US,65**7908,Vending,02/28/2023,"699 ONEIL BLVD
MCKEESPORT, PA 15132-1440
(40.351065, -79.830001)"
CLEARFIELD,GILBERT GLENN PATTERSON,THE SCOTCHMEN,16666,US,17**5474,Retail,02/28/2023,"133 CURTIN ST
OSCEOLA MILLS, PA 16666
(40.85115, -78.267424)"
UNKNOWN/OUT OF STATE,MCLANE NEW JERSEY INC,"MCLANE NEW JERSEY, INC.",08069,US,99**8526,OTP Wholesale,02/28/2023,"742 COURSES LANDING ROAD
CARNEYS POINT, NJ 08069
(39.686947, -75.436238)"
ALLEGHENY,SHEETZ INC,SHEETZ #629,15136,US,02**3962,Retail,02/28/2023,"5554 STEUBENVILLE PIKE
MCKEES ROCKS, PA 15136
(40.451348, -80.129165)"
PHILADELPHIA,FRANKFORD SERVICES INC,FRANKFORD SERVICES INC,19036,US,51**0841,OTP Retail,02/28/2023,"7401 FRANKFORD AVE
PHILADELPHIA, PA 19036
(40.037947, -75.037632)"
ALLEGHENY,BD FRIENDS FAMILY INC,BD FRIENDS FAMILY INC,15084,US,02**5137,Cig/OTP Retail,02/28/2023,"100 E 7TH AVENUE
TARENTUM, PA 15084
(40.60201, -79.756871)"
MONTGOMERY,WALGREEN EASTERN CO INC,WALGREENS #01106,19031-2065,US,70**9036,Cig/OTP Retail,02/28/2023,"1456 BETHLEHEM PIKE
FLOURTOWN, PA 19031-2065
(40.104546, -75.213203)"
CUMBERLAND,JOLLY TRADERS LLC,JOLLY TRADERS LLC,17050,US,21**4421,Cig/OTP Retail,02/28/2023,"6483 CARLISLE PIKE STE 101
MECHANICSBURG, PA 17050
(40.246469, -77.019691)"
CHESTER,"L4 DEVELOPMENT, LLC",RAINBOW BRU THRU,19320,US,15**4134,Retail,02/28/2023,"1128 WEST LINCOLN HIGHWAY
COATESVILLE, PA 19320
(39.98418, -75.857223)"
BUCKS,WALGREEN EASTERN CO INC,WALGREENS #04214,19057-1120,US,70**9028,Cig/OTP Retail,02/28/2023,"1211 OXFORD VALLEY RD
LEVITTOWN, PA 19057-1120"
LYCOMING,Q & AC INC,FINISH LINE CAFE,17701-4342,US,41**3565,Retail,02/28/2023,"2014 W 4TH ST
WILLIAMSPORT, PA 17701-4342
(41.239643, -77.053456)"
LUZERNE,DRUMS FUEL STOP INC,DRUMS FUEL STOP INC,18222,US,40**7833,Cig/OTP Retail,02/28/2023,"492 N HUNTER HWY
DRUMS, PA 18222
(41.051416, -75.958936)"
ALLEGHENY,DAILY MART CONVENIENCE STORE INC,DAILY MART CONVENIENCE STORE INC,15203,US,02**0148,Cig/OTP Retail,02/28/2023,"1125ARLINGTON AVE
PITTSBURGH, PA 15203
(40.463338, -80.024962)"
PHILADELPHIA,MAYFAIR MEAT MARKET INC,MAYFAIR MEAT MARKET INC,19136,US,51**9189,Cig/OTP Retail,02/28/2023,"7436 TORRESDALE AVE
PHILADELPHIA, PA 19136
(40.032155, -75.031233)"
BEAVER,RAZIA NAJAF INC,7 ELEVEN STORE 36136A,15009,US,70**2146,Cig/OTP Retail,02/28/2023,"417-427 STATE AVENUE
BEAVER, PA 15009
(40.684751, -80.328851)"
INDIANA,VAPOR EXPRESSIONS LLC,VAPOR EXPRESSIONS LLC,15701,US,32**2530,OTP Retail,02/28/2023,"22 N 5TH ST
INDIANA, PA 15701
(40.623495, -79.148208)"
BUCKS,SHREE KAALI TWO CORPORATION,7-ELEVEN STORE #40097A,18954,US,09**0898,Cig/OTP Retail,02/28/2023,"999 2ND ST. PIKE
RICHBORO, PA 18954
(40.215023, -75.010543)"
LUZERNE,SMOKIN JOES TOBACCO SHOP INC,SMOKIN JOES TOBACCO SHOP INC,18702-6162,US,40**1369,Cig/OTP Wholesaler,02/28/2023,"952 WILKES BARRE TOWNSHIP BLVD
WILKES BARRE, PA 18702-6162
(41.223667, -75.880625)"
PHILADELPHIA,LINA 1071 INC,LINA 1071 INC,19124-3601,US,51**4968,Cig/OTP Retail,02/28/2023,"4507 FRANKFORD AVE
PHILADELPHIA, PA 19124-3601
(40.014041, -75.08616)"
CUMBERLAND,SHEETZ INC,SHEETZ #527,17050,US,70**7306,Cig/OTP Retail,02/28/2023,"5201 SIMPSON FERRY ROAD
MECHANICSBURG, PA 17050
(40.218396, -76.978673)"
DAUPHIN,SHEETZ INC,SHEETZ # 580,17111,US,22**9687,Cig/OTP Retail,02/28/2023,"4651 LINDLE ROAD
HARRISBURG, PA 17111
(40.242921, -76.802761)"
LUZERNE,PLAINS SIX PACKS TO GO LLC,PLAINS SIX PACKS TO GO LLC,18702,US,40**8601,Retail,02/28/2023,"575 E MAIN ST
PLAINS, PA 18702
(41.26617, -75.824721)"
BEAVER,GIANT EAGLE INC,GET GO # 3694,15001,US,70**3197,Cig/OTP Retail,02/28/2023,"3105 GREEN GARDEN ROAD
ALIQUIPPA, PA 15001
(40.600201, -80.304689)"
PHILADELPHIA,HPR DISTRIBUTORS LLC,HPR DISTRIBUTORS LLC,19134-4514,US,51**0990,Cigarette Stamping Agent,02/28/2023,"3251 CEDAR ST
PHILADELPHIA, PA 19134-4514
(39.988998, -75.104075)"
ALLEGHENY,PAR MAR OIL COMPANY,PAR MAR STORE # 88,15120,US,02**6184,Retail,02/28/2023,"431 W SEVENTH AVE
WEST HOMESTEAD, PA 15120
(40.402349, -79.918015)"
PHILADELPHIA,U DO IT,U DO IT,19132,US,51**3113,Retail,02/28/2023,"3004 N 22ND STREET
PHILADELPHIA, PA 19132
(40.000378, -75.166533)"
FRANKLIN,TOBACCO HUT & GIFT CHAMBERSBURG INC,TOBACCO HUT & GIFT CHAMBERSBURG INC,17201,US,28**2948,Cig/OTP Retail,02/28/2023,"1001 WAYNE AVE
CHAMBERSBURG, PA 17201
(39.913775, -77.652914)"
CLEARFIELD,MID STATE AMUSEMENT CO INC,MARY'S PLACE,16830,US,17**7758,Vending,02/28/2023,"115 S 3RD ST
CLEARFIELD, PA 16830
(41.020192, -78.436314)"
CRAWFORD,SLOCUM STORE LLC,SLOCUMS STORE,16434,US,20**5865,Retail,02/28/2023,"268 MAIN ST
SPARTANSBURG, PA 16434
(41.824264, -79.688265)"
FRANKLIN,SHEETZ INC,SHEETZ #553,17225,US,28**8721,Cig/OTP Retail,02/28/2023,"45 ANTRIM COMMONS DR
GREENCASTLE, PA 17225
(39.759198, -77.728211)"
INDIANA,SHEETZ INC,SHEETZ INC 19,15701,US,70**7004,Cig/OTP Retail,02/28/2023,"768 WAYNE AVE
INDIANA, PA 15701
(40.618436, -79.152803)"
PHILADELPHIA,J AND M DELI GROCERY CO.,J AND M DELI GROCERY CO,19121,US,51**9880,Retail,02/28/2023,"2455 W BERKS STREET
PHILADLEPHIA, PA 19121
(39.984008, -75.174855)"
DAUPHIN,BADWAL & ASMEET CORPORATION,7-ELEVEN STORE #40136A,17109,US,22**1080,Cig/OTP Retail,02/28/2023,"4240 JONESTOWN ROAD
HARRISBURG, PA 17109
(40.299198, -76.820309)"
LACKAWANNA,PENNSYLVANIA COIN LLC,AL'S NUTHOUSE,18634,US,35**7786,Vending,02/28/2023,"401 E NOBLE ST
NANTICOKE, PA 18634
(41.202778, -75.993547)"
LANCASTER,LEESE & SON LLC,PUFF 'N STUFF,17602,US,36**3480,Cig/OTP Retail,02/28/2023,"35 S WILLOWDALE DR
LANCASTER, PA 17602
(40.02066, -76.197817)"
CRAWFORD,COUNTRY FAIR INC,COUNTRY FAIR INC 37,16433,US,70**8037,Cig/OTP Retail,02/28/2023,"515 MAIN STREET
SAEGERTOWN, PA 16433
(41.721127, -80.148738)"
PHILADELPHIA,CUMBERLAND DELI GROCERY INC,CUMBERLAND DELI GROCERY INC,19133,US,51**5665,Retail,02/28/2023,"1131 W CUMBERLAND ST
PHILADELPHIA, PA 19133
(39.990324, -75.150986)"
SCHUYLKILL,JAMES F CONNOLLY JR,SKIN ART STUDIO,17901,US,54**2821,Cig/OTP Retail,02/28/2023,"212 NORTH CENTRE STREET
POTTSVILLE, PA 17901
(40.686653, -76.19628)"
CUMBERLAND,SHEETZ INC,SHEETZ #692,17011,US,21**1709,Cig/OTP Retail,02/28/2023,"1508 CEDAR CLIFF DR
CAMPHILL, PA 17011
(40.229141, -76.891627)"
LACKAWANNA,PENNSYLVANIA COIN LLC,RUDDY'S LANDMARK CAFE,18509,US,35**7786,Vending,02/28/2023,"1044 CAPOUSE AVE
SCRANTON, PA 18509
(41.420777, -75.655688)"
WASHINGTON,THRIFT DRUG INC,RITE AID #10958,15301-5803,US,70**0041,Cig/OTP Retail,02/28/2023,"1396 W CHESTNUT ST
WASHINGTON, PA 15301-5803
(40.164759, -80.27372)"
LUZERNE,SAJAN CONVENIENCE INC,SAJAN CONVENIENCE INC,18644,US,40**0233,Cig/OTP Retail,02/28/2023,"220 E 8TH ST
WEST WYOMING, PA 18644
(41.307136, -75.833207)"
YORK,GOOFYS EATERY & SPIRITS INC,GOOFY S EATERY & SPIRITS INC,17362-8062,US,67**1523,Retail,02/28/2023,"5965 YORK RD
SPRING GROVE, PA 17362-8062
(39.850162, -76.894608)"
LUZERNE,NEMI PRIYA LLC,"NEMI PRIYA, LLC",18701,US,40**5119,Cig/OTP Retail,02/28/2023,"34 SOUTH MAIN STREET
WILKES BARRE, PA 18701
(41.244923, -75.883584)"
BUTLER,SHEETZ INC,SHEETZ #549,16001,US,10**8832,Cig/OTP Retail,02/28/2023,"249 PITTSBURGH RD
BUTLER, PA 16001
(40.816577, -79.927536)"
NORTHAMPTON,ECKERD CORPORATION,RITE AID 11043,18042-4231,US,70**8028,Cig/OTP Retail,02/28/2023,"901 NORTHAMPTON ST
EASTON, PA 18042-4231
(40.690655, -75.221318)"
BUCKS,NEWTOWN MARKET LLC,NEWTOWN MARKET LLC,18940-1543,US,09**0303,Cig/OTP Retail,02/28/2023,"2890 S EAGLE RD
NEWTOWN, PA 18940-1543
(40.235642, -74.941841)"
CLEARFIELD,MID STATE AMUSEMENT CO INC,MID STATE AMUSEMENT CO INC,15801-1117,US,17**7758,Vending,02/28/2023,"1117 S MAIN ST
DUBOIS, PA 15801-1117
(41.108545, -78.780508)"
WESTMORELAND,WALGREEN EASTERN CO INC,WALGREENS #11768,15668-2005,US,70**9112,Cig/OTP Retail,02/28/2023,"4667 WILLIAM PENN HWY
MURRYSVILLE, PA 15668-2005
(40.424396, -79.667496)"
PHILADELPHIA,SUPER CONVENIENT LLC,SUPER CONVENIENT LLC,19119,US,51**1697,Cig/OTP Retail,02/28/2023,"7214 GERMANTOWN AVE
PHILADELPHIA, PA 19119
(40.060372, -75.191194)"
CLEARFIELD,MID STATE AMUSEMENT CO INC,LITHUANIAN HALL,16666-1138,US,17**7758,Vending,02/28/2023,"104 HALE ST
OSCEOLA MILLS, PA 16666-1138
(40.851644, -78.26552)"
PHILADELPHIA,W-BUTLER MINI MART INC,W-BUTLER MINI MART INC,19140,US,51**5464,Cig/OTP Retail,02/28/2023,"1703 W BUTLER ST
PHILADELPHIA, PA 19140
(40.011464, -75.155904)"
ERIE,COUNTRY FAIR INC,COUNTRY FAIR INC 81,16508-1302,US,70**8078,Cig/OTP Retail,02/28/2023,"1564 W 26TH ST
ERIE, PA 16508-1302
(42.099231, -80.107982)"
LACKAWANNA,PENNSYLVANIA COIN LLC,ADAMS 2ND AVE,18434,US,35**7786,Vending,02/28/2023,"309 2ND AVE
JESSUP, PA 18434
(41.475045, -75.56832)"
LUZERNE,KINGSTON AMUSEMENT CO INC,ROSIE'S TAVERN AND GRILL,17953,US,40**3700,Vending,02/28/2023,"22 COAL STREET
MIDDLEPORT, PA 17953
(40.729303, -76.086602)"
LACKAWANNA,"SWAMI HARI, LLC",CONVENIENT FOOD MART 3006,18510-1452,US,35**7219,Cig/OTP Retail,02/28/2023,"1000 PRESCOTT AVE
SCRANTON, PA 18510-1452
(41.411055, -75.641337)"
CUMBERLAND,"JAYMEE LEE'S QUICK STOP, LLC",JAYMEE LEES QUICK STOP,17241,US,21**7909,Retail,02/28/2023,"348 DOUBLING GAP ROAD
NEWVILLE, PA 17241
(40.192392, -77.407345)"
SOMERSET,AMERICAN AMUSEMENTS INC,DOUBLE GAILLE BAR & GRILL,15537,US,56**7757,Vending,02/28/2023,"901 N SPRING ST
EVERETT, PA 15537
(40.022337, -78.373402)"
PHILADELPHIA,ALLEN PUNG,NEW JO JO GROCERY,19148,US,51**2931,Retail,02/28/2023,"454 CANTRELL ST
PHILADELPHIA, PA 19148
(39.922028, -75.155049)"
LACKAWANNA,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #03470,18447-7715,US,70**8570,Cig/OTP Retail,02/28/2023,"580 CARBONDALE RD
SCOTT TOWNSHIP, PA 18447-7715
(41.530062, -75.661278)"
LEHIGH,EMMAUS MARKET INC,EMMAUS AVE MARKET,18103,US,39**6463,Cig/OTP Retail,02/28/2023,"1017 EAST EMMAUS AVE
ALLENTOWN, PA 18103
(40.584764, -75.430166)"
MONTGOMERY,SAWDEGAR INC,7-ELEVEN STORE #16770C,19464,US,46**5432,Cig/OTP Retail,02/28/2023,"1057 W. HIGH STREET
STOWE, PA 19464
(40.245488, -75.682485)"
ADAMS,SHEETZ INC,SHEETZ #141,17340,US,70**7131,Cig/OTP Retail,02/28/2023,"35 E KING ST
LITTLESTOWN, PA 17340
(39.745246, -77.086975)"
ALLEGHENY,WALGREEN EASTERN CO INC,WALGREENS #09675,15235,US,70**9056,Cig/OTP Retail,02/28/2023,"6201 SALTSBURG ROAD
PITTSBURGH, PA 15235
(40.484801, -79.81704)"
CLEARFIELD,MID STATE AMUSEMENT CO INC,GLEN CAMPBELL LEGION,15742-0197,US,17**7758,Vending,02/28/2023,"PO BOX 197
GLEN CAMPBELL, PA 15742-0197"
ALLEGHENY,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #04783,15102-2829,US,70**8648,Cig/OTP Retail,02/28/2023,"5100 LIBRARY RD
BETHEL PARK, PA 15102-2829
(40.338286, -80.026001)"
PHILADELPHIA,614 BLUE MOON INC,614 BLUE MOON INC,19143-2504,US,51**7626,Cig/OTP Retail,02/28/2023,"614 S 55TH ST
PHILADELPHIA, PA 19143-2504
(39.950701, -75.232893)"
BERKS,SHEETZ INC,SHEETZ INC 345,19543,US,70**7235,Cig/OTP Retail,02/28/2023,"3830 MAIN ST
MORGANTOWN, PA 19543
(40.155892, -75.874417)"
UNKNOWN/OUT OF STATE,PAR MAR OIL COMPANY,PAR MAR OIL COMPANY,45750-9404,US,99**3028,Cig/OTP Wholesaler,02/28/2023,"114 WESTVIEW AVE UNIT A
MARIETTA, OH 45750-9404
(39.429037, -81.479302)"
BUCKS,A'S SMOKE SHOP INC,2420 DURHAM RD BRISTOL,19007-9999,US,09**5480,Cig/OTP Retail,02/28/2023,"2420 DURHAM RD
BRISTOL, PA 19007-9999
(40.131564, -74.887654)"
ALLEGHENY,REBCO ENTERPRISES INC,CORAOPOLIS FAST STOP,15108-1505,US,02**3128,Cig/OTP Retail,02/28/2023,"879 4TH AVE
CORAOPOLIS, PA 15108-1505
(40.519433, -80.166494)"
BUCKS,PRICESMART INC,PRICESMART INC,19020,US,09**7827,OTP Wholesale,02/28/2023,"3599 MARSHALL LN STE D
BENSALEM, PA 19020
(40.085336, -74.922126)"
MERCER,DUBZ VAPOR LAND LLC,DUBZ SMOKE AND VAPE,16148,US,43**3862,Cig/OTP Retail,02/28/2023,"2550 E STATE STREET
HERMITAGE, PA 16148
(41.233379, -80.461237)"
NORTHUMBERLAND,GREGORY HEIM,BROSIUS MARKET,17017,US,49**4369,Cig/OTP Retail,02/28/2023,"152 WATER STREET
DALMATIA, PA 17017
(40.65547, -76.90141)"
WASHINGTON,WALGREEN EASTERN CO INC,WALGREENS # 10786,15317-1767,US,70**9081,Cig/OTP Retail,02/28/2023,"100 CAVASINA DR
CANONSBURG, PA 15317-1767
(40.262581, -80.174369)"
ERIE,COUNTRY FAIR INC,COUNTRY FAIR INC #3,16503-1129,US,70**8114,Cig/OTP Retail,02/28/2023,"347 E 12TH ST
ERIE, PA 16503-1129
(42.126376, -80.073476)"
ALLEGHENY,PAR MAR OIL COMPANY,PAR MAR STORE # 81,15108,US,02**9037,OTP Retail,02/28/2023,"921 BRODHEAD ROAD
CORAOPOLIS, PA 15108
(40.517118, -80.221557)"
LANCASTER,CARINI PIZZA & CONVENIENCE STORE INC,CARINI PIZZA & CONVENIENCE STORE IN,17022,US,36**5109,OTP Retail,02/28/2023,"1075 TURNPIKE RD
ELIZABETHTOWN, PA 17022
(40.146884, -76.631286)"
WASHINGTON,BELCASTRO ENTERPRISES 4 LLC,TOBACCO 4 LESS WASHINGTON,15301-4432,US,63**3225,Cig/OTP Retail,02/28/2023,"152-244 W CHESTNUT ST
WASHINGTON, PA 15301-4432
(40.171948, -80.249241)"
ERIE,WALGREEN EASTERN CO INC,WALGREENS #11429,16510-2188,US,70**9079,Cig/OTP Retail,02/28/2023,"4309 BUFFALO RD
ERIE, PA 16510-2188
(42.145817, -80.003706)"
INDIANA,JUSTIN SHIMKO,JS TOP SHELF UNLIMITED,15701,US,32**3682,OTP Retail,02/28/2023,"808 WAYNE AVE
INDIANA, PA 15701
(40.617118, -79.154016)"
SUSQUEHANNA,SMOKIN JOES TOBACCO SHOP INC,SMOKIN JOES TOBACCO SHOP INC,18818-8646,US,58**8240,Cig/OTP Retail,02/28/2023,"28044 STATE ROUTE 267
FRIENDSVILLE, PA 18818-8646
(41.99865, -76.000824)"
WESTMORELAND,THRIFT DRUG INC,RITE AID 10974,15632-9262,US,70**0034,Cig/OTP Retail,02/28/2023,"4830 WILLIAM PENN HWY
EXPORT, PA 15632-9262
(40.42325, -79.663586)"
ALLEGHENY,ARIEL EATERY LLC,AMERICAN NATURAL EATERY LLC,15024-2152,US,02**1218,Cig/OTP Retail,02/28/2023,"2 RICH HILL RD
CHESWICK, PA 15024-2152
(40.552137, -79.837123)"
LACKAWANNA,PENNSYLVANIA COIN LLC,THE V SPOT,18508,US,35**7786,Vending,02/28/2023,"906 PROVIDENCE RD
SCRANTON, PA 18508
(41.422109, -75.665465)"
LANCASTER,SHEETZ INC,SHEETZ #646,17543,US,36**6361,Retail,02/28/2023,"3205 LITITZ PIKE
LITITZ, PA 17543
(40.1164, -76.305691)"
CENTRE,SHEETZ INC,SHEETZ INC 339,16801,US,70**7232,Cig/OTP Retail,02/28/2023,"765 BENNER PIKE
STATE COLLEGE, PA 16801
(40.835371, -77.80157)"
LACKAWANNA,PENNSYLVANIA COIN LLC,POLISH CLUB,18705-3423,US,35**7786,Vending,02/28/2023,"97 MARTIN ST
HUDSON, PA 18705-3423
(41.274602, -75.833549)"
CENTRE,HAPPY HORIZON INC,HAPPY HORIZON INC,16801,US,14**4871,Retail,02/28/2023,"111 S PUGH ST
STATE COLLEGE, PA 16801
(40.79501, -77.860076)"
CHESTER,LOYAL VAPE COMPANY LLC,LOYAL VAPE COMPANY LLC,19355-2520,US,15**2598,OTP Retail,02/28/2023,"346 E KING ST
MALVERN, PA 19355-2520
(40.037502, -75.509089)"
PHILADELPHIA,RITE AID OF PENNSYLVANIA LLC,RITE AID PHARMACY #00479,19153-2301,US,70**8188,Cig/OTP Retail,02/28/2023,"7615 LINDBERGH BLVD
PHILADELPHIA, PA 19153-2301
(39.904631, -75.238401)"
CLEARFIELD,LEYOS INC,LEYOS SUPER MARKET,16627,US,17**9893,Cig/OTP Retail,02/28/2023,"1564 MAIN ST
COALPORT, PA 16627
(40.755098, -78.534428)"
CLEARFIELD,MID STATE AMUSEMENT CO INC,DOUGS PLACE,15712-0058,US,17**7758,Vending,02/28/2023,"RR 286 BOX HWY
ARCADIA, PA 15712-0058"
BEAVER,TJH BEVERAGES INC.,FRANKLIN TAKE-OUT BEVERAGE,16117,US,04**4399,Cig/OTP Retail,02/28/2023,"1659 PA-65
ELLWOOD CITY, PA 16117
(40.841869, -80.275983)"
BUTLER,BELCASTRO ENTERPRISES 3 LLC,TOBACCO 4 LESS BUTLER,16001,US,10**8289,OTP Retail,02/28/2023,"140 PULLMAN SQUARE
BUTLER, PA 16001
(40.859002, -79.908684)"
PHILADELPHIA,CHUI LIU,JADE PALACE,19148,US,51**5815,Retail,02/28/2023,"1714 S 5TH ST
PHILADELPHIA, PA 19148
(39.92684, -75.154092)"
WESTMORELAND,FIVE POINTS GAS & GO INC,CRABTREE GAS & GO,15624,US,65**8871,Cig/OTP Retail,02/28/2023,"226 ROOSEVELT HIGHWAY
CRABTREE, PA 15624
(40.363644, -79.468694)"
YORK,SHEETZ INC,SHEETZ INC 233,17345,US,70**7188,Cig/OTP Retail,02/28/2023,"4309 N GEORGE ST EXT
MANCHESTER, PA 17345
(40.047396, -76.723629)"
LUZERNE,PLAINS SIX PACKS TO GO LLC,PLAINS SIX PACKS TO GO LLC,18702,US,40**9657,OTP Retail,02/28/2023,"575 E MAIN ST
PLAINS, PA 18702
(41.26617, -75.824721)"
ALLEGHENY,PAR MAR OIL COMPANY,PAR MAR STORE #1100,15136,US,02**1121,Cig/OTP Retail,02/28/2023,"704 CHARTIERS AVENUE
MCKEES ROCKS, PA 15136
(40.465598, -80.061571)"
LACKAWANNA,PENNSYLVANIA COIN LLC,VFW EYNON,18403,US,35**7786,Vending,02/28/2023,"284 N. MAIN ST
EYNON, PA 18403
(41.492437, -75.548781)"
LUZERNE,KULAGA & SCHMIDT LLC,PARTY BEVERAGE,18219,US,40**2966,OTP Retail,02/28/2023,"693 ROUTE 93
CONYNGHAM, PA 18219
(40.998675, -76.07212)"
YORK,ARYAN AND SHIVAM INC,ARYAN AND SHIVAM INC,17331,US,67**9307,Cig/OTP Retail,02/28/2023,"403 BROADWAY
HANOVER, PA 17331
(39.805343, -76.980122)"
ALLEGHENY,ECKERD CORPORATION,RITE AID 11916,15237-3416,US,70**8056,Cig/OTP Retail,02/28/2023,"4770 MCKNIGHT RD STE A
PITTSBURGH, PA 15237-3416
(40.520192, -80.004995)"
MONTGOMERY,1- STOP GAS AND AUTO REPAIR,1 STOP GAS AND AUTO REPAIR,19401,US,46**4354,Retail,02/28/2023,"201 GERMANTOWN PIKE
NORRISTOWN, PA 19401
(40.146017, -75.322072)"
BERKS,SABOR VAPORS LLC,SABOR VAPORS,19607,US,06**0292,OTP Retail,02/28/2023,"10 S. SUMMIT AVE
SHILLINGTON, PA 19607
(40.308458, -75.953503)"
LUZERNE,AAAAMUSEMENTS RRR US INC,OLD POST INN,18080,US,40**7549,Vending,02/28/2023,"RR 1
SLATINGTON, PA 18080"
ALLEGHENY,BEERLIME AND SUNSHINE GREENTREE LLC,BEERLIME AND SUNSHINE GREENTREE LLC,15220,US,02**1855,Cig/OTP Retail,02/28/2023,"983 GREENTREE ROAD
PITTSBURGH, PA 15220
(40.418213, -80.045578)"
YORK,SHEETZ INC,SHEETZ INC 255,17408,US,70**7199,Cig/OTP Retail,02/28/2023,"1484 CARLISLE RD
YORK, PA 17408
(39.967181, -76.777308)"
ALLEGHENY,J P TYKE AUTO SERVICE INC,J.P. TYKE AUTO SVC INC,15221,US,02**9701,Retail,02/28/2023,"2531 GREENSBURG PIKE
PITTSBURGH, PA 15221
(40.43697, -79.852094)"
MIFFLIN,SOLOMON HOSTETLER,SOLOMON HOSTETLER,17004,US,44**2389,OTP Retail,02/28/2023,"582 BARRVILLE ROAD
BELLEVILLE, PA 17004
(40.653664, -77.667028)"
MONTGOMERY,ROACHE & OBRIEN INC,ROACHE & OBRIEN INC,19041,US,46**9937,Vending,02/28/2023,"560 LANCASTER AVE
HAVERFORD, PA 19041
(40.016831, -75.308889)"
ALLEGHENY,GIANT EAGLE INC,GET GO #3130,15220-1001,US,70**3174,Cig/OTP Retail,02/28/2023,"1636 COCHRAN RD
PITTSBURGH, PA 15220-1001
(40.391871, -80.06105)"
MONTOUR,SHEETZ INC,SHEETZ #372,17821,US,70**7248,Cig/OTP Retail,02/28/2023,"9 WOODBINE LANE
DANVILLE, PA 17821
(40.96075, -76.576025)"
BERKS,SAMS PLACE LOTTERY  TOBACCO INC,SAMS PLACE LEESPORT,17533,US,06**2173,Cig/OTP Retail,02/28/2023,"5479 POTTSVILLE PIKE
LEESPORT, PA 17533
(40.442815, -75.952039)"
BERKS,MP BEER LLC,MP BEER LLC,19601,US,06**2843,Cig/OTP Retail,02/28/2023,"227 N 8TH ST
READING, PA 19601
(40.339375, -75.9219)"
LANCASTER,DARSHAN INTERNATIONAL GROCERY LLC,DARSHAN INTERNATIONAL GROCERY LLC,17603,US,36**0450,Cig/OTP Retail,02/28/2023,"1724 COLUMBIA AVE
LANCASTER, PA 17603
(40.037971, -76.350986)"
BLAIR,SHEETZ INC,SHEETZ INC 33,16601-8952,US,70**7021,Cig/OTP Retail,02/28/2023,"BELLWOOD
ALTOONA, PA 16601-8952"
PHILADELPHIA,BLUE MINI MARKET INC,BLUE MINI MARKET INC,19131,US,51**3454,Retail,02/29/2024,"5340 MEDIA STREET
PHILADELPHIA, PA 19131
(39.975519, -75.229408)"
MONTGOMERY,K & V PETROLEUM LLC,K V PETROLEUM,19464,US,46**2029,Cig/OTP Retail,02/28/2023,"615 EAST HIGH STREET
POTTSTOWN, PA 19464
(40.244248, -75.639143)"
PHILADELPHIA,LIBERTY MARKETS LLC,LIBERTY MARKETS LLC,19126-1545,US,51**1113,Cig/OTP Retail,02/28/2023,"1700 W CHELTENHAM AVE
PHILADELPHIA, PA 19126-1545
(40.06607, -75.144129)"
SOMERSET,AMERICAN AMUSEMENTS INC,RUNAWAY LOUNGE,15655-0301,US,56**7757,Vending,02/28/2023,"PO BOX 301
LAUGHLINTOWN, PA 15655-0301"
PHILADELPHIA,GOLDEN BLOCK DOLLAR PLUS 1 INC,GOLDEN BLOCK DOLLAR PLUS 1 INC,19133,US,51**3236,OTP Retail,02/28/2023,"2457 N 5TH STREET
PHILADELPHIA, PA 19133
(39.988928, -75.140892)"
