"ID","age","sex","ethnicity","ethnic.target","target.type","target","sympathy","average.sympathy","c.sympathy","c.average.sympathy","warmth"
2924861495,18,"male","East Asian","South Asian","outgroup",1,11,10,1,3.44367015098722,6
2924870231,18,"female","Arabic","South Asian","outgroup",1,9,8.42857142857143,0.571428571428571,1.87224157955865,8
2924878920,18,"female","East Asian","South Asian","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,7
2924895482,17,"female","South Asian","South Asian","ingroup",-1,1,3.85714285714286,-2.85714285714286,-2.69918699186992,10
2924896606,18,"female","East Asian","South Asian","outgroup",1,6,5.28571428571429,0.714285714285714,-1.27061556329849,6
2924904696,22,"female","East Asian","South Asian","outgroup",1,9,6.42857142857143,2.57142857142857,-0.127758420441347,8
2924920844,18,"female","South Asian","South Asian","ingroup",-1,1,3.42857142857143,-2.42857142857143,-3.12775842044135,10
2924928595,20,"male","White","South Asian","outgroup",1,6,6.85714285714286,-0.857142857142857,0.300813008130081,7
2925147388,18,"female","South Asian","South Asian","ingroup",-1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2925670956,28,"male","White","South Asian","outgroup",1,4,6.14285714285714,-2.14285714285714,-0.413472706155632,7
2925693555,29,"female","White","South Asian","outgroup",1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,2
2925754460,26,"male","White","South Asian","outgroup",1,3,5.28571428571429,-2.28571428571429,-1.27061556329849,3
2925878258,18,"female","South Asian","South Asian","ingroup",-1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,7
2926019363,18,"female","South Asian","South Asian","ingroup",-1,9,4,5,-2.55632984901278,9
2928112233,18,"female","South Asian","South Asian","ingroup",-1,9,8.71428571428571,0.285714285714286,2.15795586527294,11
2928112297,18,"female","East Asian","South Asian","outgroup",1,1,1.57142857142857,-0.571428571428571,-4.9849012775842,9
2928112653,28,"male","White","South Asian","outgroup",1,4,5.85714285714286,-1.85714285714286,-0.699186991869919,5
2928116558,18,"female","South Asian","South Asian","ingroup",-1,6,6,0,-0.556329849012775,6
2928146997,35,"male","White","South Asian","outgroup",1,2,5.57142857142857,-3.57142857142857,-0.984901277584204,2
2928237440,26,"male","White","South Asian","outgroup",1,4,5.42857142857143,-1.42857142857143,-1.12775842044135,4
2928368012,19,"male","East Asian","South Asian","outgroup",1,3,3.14285714285714,-0.142857142857143,-3.41347270615563,6
2930519487,19,"male","Arabic","South Asian","outgroup",1,3,4,-1,-2.55632984901278,3
2930543700,18,"female","South Asian","South Asian","ingroup",-1,11,10.2857142857143,0.714285714285714,3.72938443670151,11
2930588942,28,"male","Black","South Asian","outgroup",1,4,6,-2,-0.556329849012775,7
2930755830,31,"female","Black","South Asian","outgroup",1,4,6,-2,-0.556329849012775,5
2930842844,19,"female","East Asian","South Asian","outgroup",1,6,5.57142857142857,0.428571428571429,-0.984901277584204,7
2930843602,21,"male","East Asian","South Asian","outgroup",1,9,6.57142857142857,2.42857142857143,0.0150987224157957,9
2931749475,58,"female","White","South Asian","outgroup",1,3,2.85714285714286,0.142857142857143,-3.69918699186992,10
2932903002,25,"female","White","South Asian","outgroup",1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,6
2933010017,20,"male","South Asian","South Asian","ingroup",-1,11,9.57142857142857,1.42857142857143,3.0150987224158,10
2933037346,30,"female","White","South Asian","outgroup",1,9,5.85714285714286,3.14285714285714,-0.699186991869919,3
2933104338,27,"male","White","South Asian","outgroup",1,9,6.85714285714286,2.14285714285714,0.300813008130081,3
2933192098,19,"female","East Asian","South Asian","outgroup",1,6,5.28571428571429,0.714285714285714,-1.27061556329849,6
2935434000,18,"female","East Asian","South Asian","outgroup",1,8,9,-1,2.44367015098722,6
2935488410,28,"male","White","South Asian","outgroup",1,5,7.14285714285714,-2.14285714285714,0.586527293844368,7
2935538238,37,"male","White","South Asian","outgroup",1,2,5.57142857142857,-3.57142857142857,-0.984901277584204,2
2935587933,22,"male","White","South Asian","outgroup",1,3,4.14285714285714,-1.14285714285714,-2.41347270615563,8
2935654570,18,"male","South Asian","South Asian","ingroup",-1,11,10.1428571428571,0.857142857142858,3.58652729384437,11
2936431876,18,"female","East Asian","South Asian","outgroup",1,11,9.71428571428571,1.28571428571429,3.15795586527294,11
2936472383,18,"male","South Asian","South Asian","ingroup",-1,2,4,-2,-2.55632984901278,6
2937185036,21,"female","White","South Asian","outgroup",1,6,6.28571428571429,-0.285714285714286,-0.27061556329849,9
2937591753,17,"female","East Asian","South Asian","outgroup",1,11,10.4285714285714,0.571428571428571,3.87224157955865,11
2937748232,31,"male","White","South Asian","outgroup",1,4,6.14285714285714,-2.14285714285714,-0.413472706155632,8
2937751921,26,"male","White","South Asian","outgroup",1,3,6,-3,-0.556329849012775,8
2937788303,34,"male","White","South Asian","outgroup",1,5,6.42857142857143,-1.42857142857143,-0.127758420441347,3
2937788621,28,"male","Black","South Asian","outgroup",1,6,4.71428571428571,1.28571428571429,-1.84204413472706,7
2937814990,30,"male","White","South Asian","outgroup",1,6,5.85714285714286,0.142857142857143,-0.699186991869919,5
2937842225,21,"female","White","South Asian","outgroup",1,5,5.85714285714286,-0.857142857142857,-0.699186991869919,9
2937844495,27,"male","Black","South Asian","outgroup",1,3,5.71428571428571,-2.71428571428571,-0.842044134727061,9
2938665283,22,"male","White","South Asian","outgroup",1,4,6.42857142857143,-2.42857142857143,-0.127758420441347,8
2938665317,30,"male","East Asian","South Asian","outgroup",1,7,7,0,0.443670150987225,7
2938666436,28,"male","White","South Asian","outgroup",1,3,5.14285714285714,-2.14285714285714,-1.41347270615563,8
2938772168,49,"female","White","South Asian","outgroup",1,9,8.57142857142857,0.428571428571429,2.0150987224158,11
2939544862,33,"male","White","South Asian","outgroup",1,3,6.14285714285714,-3.14285714285714,-0.413472706155632,7
2939545054,27,"male","White","South Asian","outgroup",1,6,6.71428571428571,-0.714285714285714,0.157955865272939,4
2941872321,30,"male","White","South Asian","outgroup",1,4,6,-2,-0.556329849012775,5
2941873435,20,"female","South Asian","South Asian","ingroup",-1,7,4.85714285714286,2.14285714285714,-1.69918699186992,6
2941873483,21,"male","White","South Asian","outgroup",1,4,6.57142857142857,-2.57142857142857,0.0150987224157957,2
2941875236,26,"male","White","South Asian","outgroup",1,9,6.42857142857143,2.57142857142857,-0.127758420441347,7
2941959879,31,"male","Black","South Asian","outgroup",1,4,6.14285714285714,-2.14285714285714,-0.413472706155632,3
2941960154,27,"female","White","South Asian","outgroup",1,4,7.28571428571429,-3.28571428571429,0.72938443670151,8
2943607504,18,"female","White","South Asian","outgroup",1,5,5.28571428571429,-0.285714285714286,-1.27061556329849,6
2944158827,23,"male","White","South Asian","outgroup",1,4,6.14285714285714,-2.14285714285714,-0.413472706155632,4
2944159098,31,"male","White","South Asian","outgroup",1,3,6,-3,-0.556329849012775,9
2944162653,22,"male","East Asian","South Asian","outgroup",1,3,5.85714285714286,-2.85714285714286,-0.699186991869919,7
2944165804,17,"female","South Asian","South Asian","ingroup",-1,6,5.57142857142857,0.428571428571429,-0.984901277584204,6
2944175735,21,"male","White","South Asian","outgroup",1,4,4.71428571428571,-0.714285714285714,-1.84204413472706,6
2944209090,28,"male","White","South Asian","outgroup",1,4,6.85714285714286,-2.85714285714286,0.300813008130081,4
2946111318,26,"male","White","South Asian","outgroup",1,4,6,-2,-0.556329849012775,8
2946112805,21,"male","White","South Asian","outgroup",1,5,7.28571428571429,-2.28571428571429,0.72938443670151,5
2946113559,35,"male","Black","South Asian","outgroup",1,4,6,-2,-0.556329849012775,3
2946113862,30,"female","White","South Asian","outgroup",1,4,5.85714285714286,-1.85714285714286,-0.699186991869919,6
2947410428,27,"male","White","South Asian","outgroup",1,5,4.57142857142857,0.428571428571429,-1.9849012775842,8
2947410561,29,"male","White","South Asian","outgroup",1,7,5.14285714285714,1.85714285714286,-1.41347270615563,8
2947410683,21,"male","White","South Asian","outgroup",1,2,5.14285714285714,-3.14285714285714,-1.41347270615563,4
2947447283,35,"male","White","South Asian","outgroup",1,4,5.57142857142857,-1.57142857142857,-0.984901277584204,8
2947447361,26,"male","Black","South Asian","outgroup",1,3,5.71428571428571,-2.71428571428571,-0.842044134727061,3
2948663870,18,"female","East Asian","South Asian","outgroup",1,8,7.85714285714286,0.142857142857143,1.30081300813008,6
2948714985,28,"male","White","South Asian","outgroup",1,3,4.85714285714286,-1.85714285714286,-1.69918699186992,9
2948715505,23,"male","White","South Asian","outgroup",1,5,5.28571428571429,-0.285714285714286,-1.27061556329849,7
2948715615,31,"female","White","South Asian","outgroup",1,3,6,-3,-0.556329849012775,7
2952751486,18,"female","East Asian","South Asian","outgroup",1,6,5.71428571428571,0.285714285714286,-0.842044134727061,6
2957728051,18,"male","South Asian","South Asian","ingroup",-1,6,6.14285714285714,-0.142857142857143,-0.413472706155632,11
2957841757,18,"male","East Asian","South Asian","outgroup",1,6,6.85714285714286,-0.857142857142857,0.300813008130081,7
2686418065,19,"female","East Asian","Arab","outgroup",1,2,3.28571428571429,-1.28571428571429,-3.27061556329849,6
2686421993,21,"female","Black","Arab","outgroup",1,7,8.14285714285714,-1.14285714285714,1.58652729384437,11
2689644625,20,"male","White","Arab","outgroup",1,6,9.42857142857143,-3.42857142857143,2.87224157955865,9
2691389255,16,"female","White","Arab","outgroup",1,4,5.85714285714286,-1.85714285714286,-0.699186991869919,10
2693147902,42,"female","White","Arab","outgroup",1,3,7.57142857142857,-4.57142857142857,1.0150987224158,6
2699273962,19,"female","White","Arab","outgroup",1,5,6.71428571428571,-1.71428571428571,0.157955865272939,6
2699519421,27,"male","Black","Arab","outgroup",1,4,2.28571428571429,1.71428571428571,-4.27061556329849,6
2703252355,19,"male","South Asian","Arab","outgroup",1,5,9.28571428571429,-4.28571428571429,2.72938443670151,9
2704910121,16,"male","South Asian","Arab","outgroup",1,4,10,-6,3.44367015098722,10
2707212945,22,"female","Arabic","Arab","ingroup",-1,7,8.71428571428571,-1.71428571428571,2.15795586527294,5
2715291121,22,"female","South Asian","Arab","outgroup",1,7,9.85714285714286,-2.85714285714286,3.30081300813008,8
2723401015,65,"male","White","Arab","outgroup",1,6,8,-2,1.44367015098722,6
2726742898,17,"female","East Asian","Arab","outgroup",1,6,7.42857142857143,-1.42857142857143,0.872241579558653,9
2726811272,23,"male","White","Arab","outgroup",1,6,6.28571428571429,-0.285714285714286,-0.27061556329849,10
2726822900,21,"male","South Asian","Arab","outgroup",1,5,5.85714285714286,-0.857142857142857,-0.699186991869919,6
2727418770,21,"male","White","Arab","outgroup",1,7,6.71428571428571,0.285714285714286,0.157955865272939,9
2727425179,18,"female","Black","Arab","outgroup",1,7,10.4285714285714,-3.42857142857143,3.87224157955865,10
2728025456,35,"female","White","Arab","outgroup",1,4,4.85714285714286,-0.857142857142857,-1.69918699186992,6
2728049492,25,"female","East Asian","Arab","outgroup",1,6,8,-2,1.44367015098722,9
2728062356,48,"female","White","Arab","outgroup",1,6,6.57142857142857,-0.571428571428571,0.0150987224157957,8
2728503749,44,"male","White","Arab","outgroup",1,7,1.85714285714286,5.14285714285714,-4.69918699186992,3
2729554736,21,"female","White","Arab","outgroup",1,2,6.14285714285714,-4.14285714285714,-0.413472706155632,6
2729753307,19,"female","East Asian","Arab","outgroup",1,4,7.28571428571429,-3.28571428571429,0.72938443670151,6
2729825008,35,"female","East Asian","Arab","outgroup",1,5,6.85714285714286,-1.85714285714286,0.300813008130081,6
2731364880,18,"female","South Asian","Arab","outgroup",1,5,9,-4,2.44367015098722,9
2731379974,18,"female","South Asian","Arab","outgroup",1,3,5.85714285714286,-2.85714285714286,-0.699186991869919,5
2731389812,19,"male","South Asian","Arab","outgroup",1,5,8.14285714285714,-3.14285714285714,1.58652729384437,10
2731396843,24,"female","South Asian","Arab","outgroup",1,5,3.42857142857143,1.57142857142857,-3.12775842044135,3
2731427023,29,"female","East Asian","Arab","outgroup",1,5,7.57142857142857,-2.57142857142857,1.0150987224158,6
2731433398,23,"female","South Asian","Arab","outgroup",1,4,6.85714285714286,-2.85714285714286,0.300813008130081,8
2731438695,16,"female","East Asian","Arab","outgroup",1,7,6.14285714285714,0.857142857142857,-0.413472706155632,6
2731445587,26,"female","East Asian","Arab","outgroup",1,4,8,-4,1.44367015098722,6
2731472699,23,"female","East Asian","Arab","outgroup",1,5,8.42857142857143,-3.42857142857143,1.87224157955865,9
2731509146,19,"male","White","Arab","outgroup",1,4,5.71428571428571,-1.71428571428571,-0.842044134727061,6
2731550324,21,"male","East Asian","Arab","outgroup",1,7,8.85714285714286,-1.85714285714286,2.30081300813008,6
2731561185,21,"male","White","Arab","outgroup",1,6,7.85714285714286,-1.85714285714286,1.30081300813008,10
2731563337,22,"female","Arabic","Arab","ingroup",-1,7,9.57142857142857,-2.57142857142857,3.0150987224158,11
2733024346,36,"female","White","Arab","outgroup",1,7,6.14285714285714,0.857142857142857,-0.413472706155632,6
2733222546,21,"male","East Asian","Arab","outgroup",1,2,7.14285714285714,-5.14285714285714,0.586527293844368,1
2733286772,20,"female","East Asian","Arab","outgroup",1,6,5.28571428571429,0.714285714285714,-1.27061556329849,6
2735012564,20,"male","Latino","Arab","outgroup",1,7,8.28571428571429,-1.28571428571429,1.72938443670151,8
2735186617,19,"female","East Asian","Arab","outgroup",1,3,5.28571428571429,-2.28571428571429,-1.27061556329849,7
2737841082,22,"female","White","Arab","outgroup",1,3,5.57142857142857,-2.57142857142857,-0.984901277584204,6
2737850935,22,"female","Black","Arab","outgroup",1,7,8.42857142857143,-1.42857142857143,1.87224157955865,7
2737868788,19,"male","East Asian","Arab","outgroup",1,4,6,-2,-0.556329849012775,7
2737911619,19,"female","East Asian","Arab","outgroup",1,5,3.14285714285714,1.85714285714286,-3.41347270615563,8
2738069387,19,"male","East Asian","Arab","outgroup",1,4,5.71428571428571,-1.71428571428571,-0.842044134727061,6
2739501853,21,"male","South Asian","Arab","outgroup",1,7,10.4285714285714,-3.42857142857143,3.87224157955865,11
2739533766,19,"female","East Asian","Arab","outgroup",1,6,8.57142857142857,-2.57142857142857,2.0150987224158,6
2739542601,19,"female","East Asian","Arab","outgroup",1,6,9.28571428571429,-3.28571428571429,2.72938443670151,9
2739701069,18,"female","East Asian","Arab","outgroup",1,4,5.85714285714286,-1.85714285714286,-0.699186991869919,7
2741319517,21,"female","White","Arab","outgroup",1,3,5.71428571428571,-2.71428571428571,-0.842044134727061,3
2741389448,19,"female","East Asian","Arab","outgroup",1,4,7.28571428571429,-3.28571428571429,0.72938443670151,6
2741543439,26,"female","White","Arab","outgroup",1,2,5.83333333333333,-3.83333333333333,-0.722996515679442,6
2741546681,65,"female","White","Arab","outgroup",1,7,10.4285714285714,-3.42857142857143,3.87224157955865,11
2741590202,18,"female","East Asian","Arab","outgroup",1,7,7.71428571428571,-0.714285714285714,1.15795586527294,8
2743500875,21,"male","South Asian","Arab","outgroup",1,6,5.85714285714286,0.142857142857143,-0.699186991869919,6
2744767937,50,"female","Black","Arab","outgroup",1,2,3.42857142857143,-1.42857142857143,-3.12775842044135,2
